x,y
-2.55599991953373,-4.399999917298555
-2.505999918788672,-4.399999917298555
-2.455999918043614,-4.399999917298555
0.9940001333653923,-4.399999917298555
-4.955999955296517,-4.349999916553497
-4.905999954551459,-4.349999916553497
-3.9559999403953556,-4.349999916553497
-3.9059999396502976,-4.349999916553497
-2.8559999240040783,-4.349999916553497
-2.8059999232590203,-4.349999916553497
-2.755999922513962,-4.349999916553497
-2.705999921768904,-4.349999916553497
-2.655999921023846,-4.349999916553497
-2.605999920278788,-4.349999916553497
-2.55599991953373,-4.349999916553497
-2.505999918788672,-4.349999916553497
0.9940001333653923,-4.349999916553497
-4.905999954551459,-4.2999999158084385
-3.9559999403953556,-4.2999999158084385
-3.9059999396502976,-4.2999999158084385
0.9940001333653923,-4.2999999158084385
-4.905999954551459,-4.2499999150633805
-3.9559999403953556,-4.2499999150633805
-3.9059999396502976,-4.2499999150633805
0.9940001333653923,-4.2499999150633805
-4.905999954551459,-4.199999914318322
-3.9559999403953556,-4.199999914318322
-3.9059999396502976,-4.199999914318322
0.9940001333653923,-4.199999914318322
-4.905999954551459,-4.149999913573264
-3.9559999403953556,-4.149999913573264
-3.9059999396502976,-4.149999913573264
0.9940001333653923,-4.149999913573264
-4.905999954551459,-4.099999912828206
-3.9559999403953556,-4.099999912828206
-3.9059999396502976,-4.099999912828206
0.9940001333653923,-4.099999912828206
-4.905999954551459,-4.049999912083148
-3.9559999403953556,-4.049999912083148
-3.9059999396502976,-4.049999912083148
0.9940001333653923,-4.049999912083148
-4.905999954551459,-3.99999991133809
-3.9559999403953556,-3.99999991133809
-3.9059999396502976,-3.99999991133809
0.9440001326203342,-3.99999991133809
0.9940001333653923,-3.99999991133809
-4.905999954551459,-3.949999910593032
-3.9559999403953556,-3.949999910593032
-3.9059999396502976,-3.949999910593032
0.9440001326203342,-3.949999910593032
0.9940001333653923,-3.949999910593032
-4.905999954551459,-3.899999909847974
-3.9559999403953556,-3.899999909847974
-3.9059999396502976,-3.899999909847974
-3.8559999389052395,-3.899999909847974
0.9440001326203342,-3.899999909847974
0.9940001333653923,-3.899999909847974
-4.905999954551459,-3.849999909102916
-3.9559999403953556,-3.849999909102916
-3.9059999396502976,-3.849999909102916
-3.8559999389052395,-3.849999909102916
0.9440001326203342,-3.849999909102916
0.9940001333653923,-3.849999909102916
-4.905999954551459,-3.799999908357858
-3.9559999403953556,-3.799999908357858
-3.9059999396502976,-3.799999908357858
-1.5559999046325688,-3.799999908357858
-1.5059999038875107,-3.799999908357858
0.9440001326203342,-3.799999908357858
0.9940001333653923,-3.799999908357858
-4.905999954551459,-3.7499999076128
-3.9559999403953556,-3.7499999076128
-3.9059999396502976,-3.7499999076128
-1.5559999046325688,-3.7499999076128
-1.5059999038875107,-3.7499999076128
0.9440001326203342,-3.7499999076128
0.9940001333653923,-3.7499999076128
-4.955999955296517,-3.699999906867742
-4.905999954551459,-3.699999906867742
-3.9559999403953556,-3.699999906867742
-3.9059999396502976,-3.699999906867742
-1.5059999038875107,-3.699999906867742
0.9440001326203342,-3.699999906867742
-4.955999955296517,-3.6499999061226838
-4.905999954551459,-3.6499999061226838
-3.9559999403953556,-3.6499999061226838
-3.9059999396502976,-3.6499999061226838
-1.5059999038875107,-3.6499999061226838
0.9440001326203342,-3.6499999061226838
-4.905999954551459,-3.5999999053776257
-3.9559999403953556,-3.5999999053776257
-3.9059999396502976,-3.5999999053776257
-1.5059999038875107,-3.5999999053776257
0.8940001318752762,-3.5999999053776257
0.9440001326203342,-3.5999999053776257
